5.1452e+09,1306.7
3.4595e+09,832.47
4.6203e+09,1283.6
4.1735e+09,1046.2
1.3894e+10,4082
6.3447e+09,1471.7
2.7599e+09,632.02
2.973e+09,957.85
2.8873e+09,704.16
1.2947e+10,4218.1
1.8636e+09,641.61
3.7156e+09,1144.1
3.2578e+09,833.68
1.2105e+10,3532.1
1.209e+10,3263.5
3.9655e+09,1077
4.1878e+09,1148.6
1.3192e+10,3607.5
5.1746e+09,1327.3
2.4172e+09,556.27
1.9653e+09,617.58
2.4209e+09,551.33
8.2746e+09,2701.2
1.5003e+09,542.58
2.0846e+09,644.26
2.5859e+09,612.44
8.5648e+09,2741.9
9.4744e+09,2638.9
2.7274e+09,646.06
1.3581e+09,547.16
1.5908e+09,575.99
2.4231e+09,728.05
2.5835e+09,512.1
2.8058e+09,717.94
4.0046e+09,1130.4
9.4608e+09,2764.2
9.0417e+09,2456.1
8.2953e+09,2102.6
2.7533e+09,802.26
1.66e+09,618.78
2.9187e+09,809.67
2.8691e+09,881.3
1.0777e+10,3079.9
9.3842e+09,2470
3.0016e+09,806.02
3.2743e+09,1004.8
1.0443e+10,2895.3
3.5054e+09,1071.3
2.7364e+09,715.15
2.6544e+09,599.58
1.9348e+09,561.03
2.772e+09,734.17
7.3073e+09,2121.4
2.8918e+09,890.58
2.5377e+09,555.97
1.4022e+09,430.27
2.6e+09,568.52
4.8579e+09,1519.2
1.7068e+09,599.04
1.4169e+09,429.38
2.7009e+09,599.9
5.0084e+09,1566.7
6.258e+09,1808.5
1.8923e+09,666.76
1.9481e+09,650.75
1.4792e+09,433.48
2.5431e+09,396.96
2.8931e+09,645.56
3.1753e+09,904.81
5.1094e+09,1606.5
6.5896e+09,1910.7
6.2622e+09,1611.9
2.8256e+09,640.07
1.5259e+09,446.64
2.7834e+09,684.27
5.4003e+09,1683.5
1.9577e+09,668.24
2.0553e+09,737.86
2.1223e+09,755.96
1.6476e+09,477.45
1.8727e+09,523.17
2.619e+09,528.92
2.8573e+09,777.53
3.4968e+09,978.88
5.2552e+09,1302.6
6.1996e+09,1829.7
6.7152e+09,1855.4
6.392e+09,1642.7
5.9688e+09,1548.6
1.8185e+09,505.04
2.9607e+09,862.61
6.9563e+09,2050.2
3.1846e+09,928.37
2.2253e+09,774.18
2.2928e+09,794.09
1.9952e+09,517.53
2.8783e+09,677.92
2.9767e+09,921.37
3.7341e+09,1080.6
7.7652e+09,2326.9
6.5066e+09,1662
6.4245e+09,1639.6
2.2999e+09,827.13
2.0962e+09,543.56
3.4183e+09,1039.3
8.3156e+09,2616.1
6.931e+09,1848.8
2.1404e+09,553.63
3.0911e+09,1056.7
8.5595e+09,2711.5
3.4702e+09,1092.7
3.1484e+09,726.48
1.5436e+09,440.26
3.144e+09,839.36
5.4832e+09,1696.4
3.7035e+09,1039.6
3.2528e+09,884.56
3.0704e+09,682.82
1.2188e+09,363.73
3.0412e+09,692.7
4.2704e+09,1330.7
2.0768e+09,687.97
1.245e+09,364.64
3.3899e+09,776.71
4.374e+09,1399.8
6.1159e+09,1792.7
3.2139e+09,791.98
2.669e+09,899.02
2.5239e+09,870.54
1.5184e+09,428.07
2.8712e+09,611.99
3.4131e+09,910.38
3.8663e+09,1113.3
5.1831e+09,1629.4
6.5119e+09,1772.6
6.2942e+09,1664.2
3.9779e+09,1023.5
2.7782e+09,962.8
1.8438e+09,492.07
4.0574e+09,1108.9
6.7677e+09,2109
6.836e+09,1683.9
1.9672e+09,512.49
4.0703e+09,1182.5
7.6762e+09,2402
4.7658e+09,1248.6
3.1731e+09,746.29
1.1898e+09,348.56
3.6035e+09,821.61
4.2653e+09,1359.1
2.6336e+09,899.13
1.4934e+09,416.41
3.5048e+09,941.49
5.0636e+09,1611.3
6.4166e+09,1767.5
1.8785e+09,500.56
4.137e+09,1175.9
6.6778e+09,2099.2
4.3627e+09,1253.7
3.6892e+09,846.16
1.4728e+09,411.01
3.8303e+09,980.02
5.0158e+09,1599.1
4.5647e+09,1192.8
3.7984e+09,979.33
